seed,n,op,wrong,sim
20,7,-,0,0.9259964968589901
20,8,+,0,0.9047619047619048
20,8,-,0,0.8944271909999159
20,9,+,0,0.9047619047619048
20,9,-,0,0.8944271909999159
20,10,+,0,0.8695819912499182
20,10,-,0,0.8374999999999998
20,11,+,0,0.8695819912499182
20,11,-,0,0.8749999999999999
20,12,+,0,0.9249999999999998
20,12,-,0,0.9374999999999999
20,13,+,0,0.9374999999999999
20,13,-,0,0.9624999999999998
20,14,+,0,0.9374999999999999
20,14,-,0,0.9624999999999998
20,15,+,0,0.9124999999999999
20,15,-,0,0.9124999999999999
20,16,+,0,0.8499999999999999
20,16,-,0,0.8499999999999999
20,17,+,0,0.9499999999999998
20,17,-,0,0.9499999999999998
20,18,+,0,0.9874999999999998
20,18,-,0,0.9499999999999998
20,19,+,0,0.9874999999999998
20,19,-,0,0.9499999999999998
20,20,+,0,0.9417632186960222
20,20,-,0,0.9374999999999999
20,21,+,0,0.9417632186960222
20,21,-,0,0.9374999999999999
20,22,+,0,0.8889566369846305
20,22,-,0,0.8874999999999998
20,23,+,0,0.9124999999999999
20,23,-,0,0.9249999999999998
20,24,+,0,0.9124999999999999
20,24,-,0,0.9249999999999998
20,25,+,0,0.9124999999999999
20,25,-,0,0.8874999999999998
20,26,+,0,0.9124999999999999
20,26,-,0,0.8874999999999998
20,27,+,0,0.8249999999999998
20,27,-,0,0.8374999999999998
20,28,+,0,0.8749999999999999
20,28,-,0,0.8624999999999998
20,29,+,0,0.9374999999999999
20,29,-,0,0.9499999999999998
20,30,+,0,0.9374999999999999
20,30,-,0,0.9499999999999998
20,31,+,0,0.9124999999999999
20,31,-,0,0.9499999999999998
20,32,+,0,0.8999999999999998
20,32,-,0,0.8999999999999998
20,33,+,0,0.8499999999999999
20,33,-,0,0.8374999999999998
20,34,+,0,0.8249999999999998
20,34,-,0,0.8499999999999999
20,35,+,0,0.9124999999999999
20,35,-,0,0.8999999999999998
20,36,+,0,0.9124999999999999
20,36,-,0,0.8999999999999998
20,37,+,0,0.8249999999999998
20,37,-,0,0.8499999999999999
20,38,+,0,0.9124999999999999
20,38,-,0,0.9249999999999998
20,39,+,0,0.9124999999999999
20,39,-,0,0.9249999999999998
20,40,+,0,0.8999999999999998
20,40,-,0,0.8874999999999998
20,41,+,0,0.9316949906249123
20,41,-,0,0.9374999999999999
20,42,+,0,0.9316949906249123
20,42,-,0,0.9374999999999999
20,43,+,0,0.8124999999999999
20,43,-,0,0.8249999999999998
20,44,+,0,0.7874999999999999
20,44,-,0,0.8249999999999998
20,45,+,0,0.9124999999999999
20,45,-,0,0.9249999999999998
20,46,+,0,0.9124999999999999
20,46,-,0,0.9249999999999998
20,47,+,0,0.882004591124917
20,47,-,0,0.8999999999999998
20,48,+,0,0.9506172839506173
20,48,-,0,0.9624999999999998
20,49,+,0,0.9506172839506173
20,49,-,0,0.9624999999999998
20,50,+,0,0.8944271909999159
20,50,-,0,0.8749999999999999
20,51,+,0,0.8374999999999998
20,51,-,0,0.8624999999999998
20,52,+,0,0.8367479063753487
20,52,-,0,0.8374999999999998
20,53,+,0,0.8571593913749194
20,53,-,0,0.8624999999999998
20,54,+,0,0.8571593913749194
20,54,-,0,0.8624999999999998
20,55,+,0,0.9693433955458752
20,55,-,0,0.9813853901249077
20,56,+,0,0.9693433955458752
20,56,-,0,0.9813853901249077
20,57,+,0,0.9192723907499135
20,57,-,0,0.9249999999999998
20,58,+,0,0.8624999999999998
20,58,-,0,0.8749999999999999
20,59,+,0,0.8624999999999998
20,59,-,0,0.8624999999999998
20,60,+,0,0.8499999999999999
20,60,-,0,0.8499999999999999
20,61,+,0,0.8874999999999998
20,61,-,0,0.9249999999999998
20,62,+,0,0.8874999999999998
20,62,-,0,0.9249999999999998
20,63,+,0,0.8695819912499182
20,63,-,0,0.8695819912499182
20,64,+,0,0.8874999999999998
20,64,-,0,0.8999999999999998
20,65,+,0,0.8874999999999998
20,65,-,0,0.8999999999999998
20,66,+,0,0.8874999999999998
20,66,-,0,0.8874999999999998
20,67,+,0,0.839570157152151
20,67,-,0,0.839570157152151
20,68,+,0,0.8447367914999205
20,68,-,0,0.8447367914999205
20,69,+,0,0.9249999999999998
20,69,-,0,0.9874999999999998
20,70,+,0,0.9249999999999998
20,70,-,0,0.9874999999999998
20,71,+,0,0.8249999999999998
20,71,-,0,0.8249999999999998
20,72,+,0,0.8249999999999998
20,72,-,0,0.8874999999999998
20,73,+,0,0.8499999999999999
20,73,-,0,0.8874999999999998
20,74,+,0,0.8624999999999998
20,74,-,0,0.8749999999999999
20,75,+,0,0.8624999999999998
20,75,-,0,0.8749999999999999
20,76,+,0,0.8374999999999998
20,76,-,0,0.8499999999999999
20,77,+,0,0.9124999999999999
20,77,-,0,0.9124999999999999
20,78,+,0,0.9249999999999998
20,78,-,0,0.9624999999999998
20,79,+,0,0.9624999999999998
20,79,-,0,0.9624999999999998
20,80,+,0,0.9624999999999998
20,80,-,0,0.9499999999999998
20,81,+,0,0.8874999999999998
20,81,-,0,0.8749999999999999
21,0,+,0,0.9756097560975608
21,0,-,0,0.9749999999999999
21,1,+,0,0.9939576486092933
21,1,-,0,0.9874999999999998
21,2,+,0,0.9939576486092933
21,2,-,0,0.9874999999999998
21,3,+,0,0.9081292832965595
21,3,-,0,0.8749999999999999
21,4,+,0,0.8761231727612121
21,4,-,0,0.8499999999999999
21,5,+,0,0.8761231727612121
21,5,-,0,0.8504366335705411
21,6,+,0,0.9374999999999999
21,6,-,0,0.9374999999999999
21,7,+,0,0.9374999999999999
21,7,-,0,0.9374999999999999
21,8,+,0,0.9441175904999112
21,8,-,0,0.9441175904999112
21,9,+,0,0.95654019037491
21,9,-,0,0.95654019037491
21,10,+,0,0.9499999999999998
21,10,-,0,0.95654019037491
21,11,+,0,0.9124999999999999
21,11,-,0,0.9124999999999999
21,12,+,0,0.9124999999999999
21,12,-,0,0.9124999999999999
21,13,+,0,0.9124999999999999
21,13,-,0,0.9124999999999999
21,14,+,0,0.9124999999999999
21,14,-,0,0.9124999999999999
21,15,+,0,0.8249999999999998
21,15,-,0,0.8374999999999998
21,16,+,0,0.9012345679012346
21,16,-,0,0.9012345679012346
21,17,+,0,0.9212290401744669
21,17,-,0,0.9212290401744669
21,18,+,0,0.8749999999999999
21,18,-,0,0.8749999999999999
21,19,+,0,0.8999999999999998
21,19,-,0,0.8999999999999998
21,20,+,0,0.8999999999999998
21,20,-,0,0.8999999999999998
21,21,+,0,0.8944271909999159
21,21,-,0,0.882004591124917
21,22,+,0,0.8695819912499182
21,22,-,0,0.8888888888888888
21,23,+,0,0.9316949906249123
21,23,-,0,0.95654019037491
21,24,+,0,0.9374999999999999
21,24,-,0,0.95654019037491
21,25,+,0,0.9374999999999999
21,25,-,0,0.9499999999999998
21,26,+,0,0.9374999999999999
21,26,-,0,0.9374999999999999
21,27,+,0,0.8323141916249217
21,27,-,0,0.8323141916249217
21,28,+,0,0.9499999999999998
21,28,-,0,0.9499999999999998
21,29,+,0,0.9499999999999998
21,29,-,0,0.9499999999999998
21,30,+,0,0.9249999999999998
21,30,-,0,0.9374999999999999
21,31,+,0,0.9124999999999999
21,31,-,0,0.9192723907499135
21,32,+,0,0.9316949906249123
21,32,-,0,0.9316949906249123
21,33,+,0,0.9068497908749147
21,33,-,0,0.9068497908749147
21,34,+,0,0.9124999999999999
21,34,-,0,0.9124999999999999
21,35,+,0,0.9068497908749147
21,35,-,0,0.9068497908749147
21,36,+,0,0.8249999999999998
21,36,-,0,0.8323141916249217
21,37,+,0,0.8447367914999205
21,37,-,0,0.8447367914999205
21,38,+,0,0.8499999999999999
21,38,-,0,0.8447367914999205
21,39,+,0,0.8999999999999998
21,39,-,0,0.8999999999999998
21,40,+,0,0.9124999999999999
21,40,-,0,0.9124999999999999
21,41,+,0,0.9124999999999999
21,41,-,0,0.9124999999999999
21,42,+,0,0.9124999999999999
21,42,-,0,0.9124999999999999
21,43,+,0,0.9192723907499135
21,43,-,0,0.9192723907499135
21,44,+,0,0.9441175904999112
21,44,-,0,0.9441175904999112
21,45,+,0,0.9441175904999112
21,45,-,0,0.9441175904999112
21,46,+,0,0.9124999999999999
21,46,-,0,0.9124999999999999
21,47,+,0,0.9249999999999998
21,47,-,0,0.9249999999999998
21,48,+,0,0.9249999999999998
21,48,-,0,0.9249999999999998
21,49,+,0,0.9124999999999999
21,49,-,0,0.9124999999999999
21,50,+,0,0.9259259259259259
21,50,-,0,0.9259259259259259
21,51,+,0,0.9249999999999998
21,51,-,0,0.9249999999999998
21,52,+,0,0.9249999999999998
21,52,-,0,0.9249999999999998
21,53,+,0,0.9374999999999999
21,53,-,0,0.9441175904999112
21,54,+,0,0.9624999999999998
21,54,-,0,0.9441175904999112
21,55,+,0,0.9624999999999998
21,55,-,0,0.9441175904999112
21,56,+,0,0.8624999999999998
21,56,-,0,0.8624999999999998
21,57,+,0,0.8323141916249217
21,57,-,0,0.8499999999999999
21,58,+,0,0.8749999999999999
21,58,-,0,0.8499999999999999
21,59,+,0,0.8749999999999999
21,59,-,0,0.8499999999999999
21,60,+,0,0.8624999999999998
21,60,-,0,0.8874999999999998
21,61,+,0,0.9749999999999999
21,61,-,0,0.9624999999999998
21,62,+,0,0.9749999999999999
21,62,-,0,0.9624999999999998
21,63,+,0,0.8499999999999999
21,63,-,0,0.8499999999999999
21,64,+,0,0.8999999999999998
21,64,-,0,0.8999999999999998
21,65,+,0,0.9249999999999998
21,65,-,0,0.9249999999999998
21,66,+,0,0.9249999999999998
21,66,-,0,0.9249999999999998
21,67,+,0,0.9316949906249123
21,67,-,0,0.9124999999999999
21,68,+,0,0.9316949906249123
21,68,-,0,0.9249999999999998
21,69,+,0,0.9192723907499135
21,69,-,0,0.9249999999999998
21,70,+,0,0.9124999999999999
21,70,-,0,0.9124999999999999
21,71,+,0,0.9374999999999999
21,71,-,0,0.9374999999999999
21,72,+,0,0.9249999999999998
21,72,-,0,0.9249999999999998
21,73,+,0,0.9124999999999999
21,73,-,0,0.9124999999999999
21,74,+,0,0.9124999999999999
21,74,-,0,0.9124999999999999
21,75,+,0,0.8874999999999998
21,75,-,0,0.8874999999999998
21,76,+,0,0.9249999999999998
21,76,-,0,0.9249999999999998
21,77,+,0,0.8999999999999998
21,77,-,0,0.8999999999999998
21,78,+,0,0.9249999999999998
21,78,-,0,0.9249999999999998
21,79,+,0,0.9374999999999999
21,79,-,0,0.9499999999999998
21,80,+,0,0.9374999999999999
21,80,-,0,0.9499999999999998
21,81,+,0,0.9124999999999999
21,81,-,0,0.9124999999999999
22,0,+,0,0.8749999999999999
22,0,-,0,0.7901836773196715
22,1,+,0,0.8874999999999998
22,1,-,0,0.9124999999999999
22,2,+,0,0.9249999999999998
22,2,-,0,0.9192723907499135
22,3,+,0,0.9506897367752298
22,3,-,0,0.9192723907499135
22,4,+,0,0.9506897367752298
22,4,-,0,0.9749999999999999
22,5,+,0,0.9506897367752298
22,5,-,0,0.9749999999999999
22,6,+,0,0.8124999999999999
22,6,-,0,0.8124999999999999
22,7,+,0,0.8889566369846305
22,7,-,0,0.8367479063753487
22,8,+,0,0.8889566369846305
22,8,-,0,0.8367479063753487
22,9,+,0,0.8749999999999999
22,9,-,0,0.95654019037491
22,10,+,0,0.8874999999999998
22,10,-,0,0.95654019037491
22,11,+,0,0.8874999999999998
22,11,-,0,0.9124999999999999
22,12,+,0,0.8749999999999999
22,12,-,0,0.8874999999999998
22,13,+,0,0.8749999999999999
22,13,-,0,0.9124999999999999
22,14,+,0,0.8749999999999999
22,14,-,0,0.9124999999999999
22,15,+,0,0.8749999999999999
22,15,-,0,0.8499999999999999
22,16,+,0,0.8999999999999998
22,16,-,0,0.9249999999999998
22,17,+,0,0.8999999999999998
22,17,-,0,0.9249999999999998
22,18,+,0,0.7999999999999998
22,18,-,0,0.7999999999999998
22,19,+,0,0.9124999999999999
22,19,-,0,0.9124999999999999
22,20,+,0,0.9374999999999999
22,20,-,0,0.9749999999999999
22,21,+,0,0.9374999999999999
22,21,-,0,0.9749999999999999
22,22,+,0,0.9124999999999999
22,22,-,0,0.8999999999999998
22,23,+,0,0.8571593913749194
22,23,-,0,0.8571593913749194
22,24,+,0,0.9124999999999999
22,24,-,0,0.8999999999999998
22,25,+,0,0.9124999999999999
22,25,-,0,0.8999999999999998
22,26,+,0,0.8944271909999159
22,26,-,0,0.8749999999999999
22,27,+,0,0.8519167771102709
22,27,-,0,0.8519167771102709
22,28,+,0,0.8749999999999999
22,28,-,0,0.8499999999999999
22,29,+,0,0.9499999999999998
22,29,-,0,0.9499999999999998
22,30,+,0,0.9499999999999998
22,30,-,0,0.9499999999999998
22,31,+,0,0.8874999999999998
22,31,-,0,0.8874999999999998
22,32,+,0,0.7999999999999998
22,32,-,0,0.7999999999999998
22,33,+,0,0.8999999999999998
22,33,-,0,0.9249999999999998
22,34,+,0,0.8999999999999998
22,34,-,0,0.9249999999999998
22,35,+,0,0.9624999999999998
22,35,-,0,0.8999999999999998
22,36,+,0,0.9624999999999998
22,36,-,0,0.9124999999999999
22,37,+,0,0.9249999999999998
22,37,-,0,0.9124999999999999
22,38,+,0,0.8874999999999998
22,38,-,0,0.8342797655898931
22,39,+,0,0.8874999999999998
22,39,-,0,0.8926696140434982
22,40,+,0,0.8889566369846305
22,40,-,0,0.8926696140434982
22,41,+,0,0.9499999999999998
22,41,-,0,0.9374999999999999
22,42,+,0,0.9499999999999998
22,42,-,0,0.9374999999999999
22,43,+,0,0.8889566369846305
22,43,-,0,0.8835852486128687
22,44,+,0,0.8766100170265106
22,44,-,0,0.8835852486128687
22,45,+,0,0.8467691965873325
22,45,-,0,0.8447367914999205
22,46,+,0,0.8222251619036417
22,46,-,0,0.8323141916249217
22,47,+,0,0.9124999999999999
22,47,-,0,0.9124999999999999
22,48,+,0,0.9124999999999999
22,48,-,0,0.9192723907499135
22,49,+,0,0.9259964968589901
22,49,-,0,0.9441175904999112
22,50,+,0,0.9259964968589901
22,50,-,0,0.9441175904999112
22,51,+,0,0.8536585365853657
22,51,-,0,0.8749999999999999
22,52,+,0,0.8249999999999998
22,52,-,0,0.8374999999999998
22,53,+,0,0.882004591124917
22,53,-,0,0.8999999999999998
22,54,+,0,0.882004591124917
22,54,-,0,0.8999999999999998
22,55,+,0,0.8447367914999205
22,55,-,0,0.8749999999999999
22,56,+,0,0.8124999999999999
22,56,-,0,0.8749999999999999
22,57,+,0,0.9124999999999999
22,57,-,0,0.8499999999999999
22,58,+,0,0.9124999999999999
22,58,-,0,0.9249999999999998
22,59,+,0,0.9124999999999999
22,59,-,0,0.9249999999999998
22,60,+,0,0.8249999999999998
22,60,-,0,0.7778370573615517
22,61,+,0,0.9081292832965595
22,61,-,0,0.8509106375192863
22,62,+,0,0.9081292832965595
22,62,-,0,0.8509106375192863
22,63,+,0,0.9374999999999999
22,63,-,0,0.9124999999999999
22,64,+,0,0.9374999999999999
22,64,-,0,0.9124999999999999
22,65,+,0,0.9624999999999998
22,65,-,0,0.9499999999999998
22,66,+,0,0.9624999999999998
22,66,-,0,0.9499999999999998
22,67,+,0,0.9374999999999999
22,67,-,0,0.9374999999999999
22,68,+,0,0.8749999999999999
22,68,-,0,0.8695819912499182
22,69,+,0,0.7999999999999998
22,69,-,0,0.8124999999999999
22,70,+,0,0.9374999999999999
22,70,-,0,0.9499999999999998
22,71,+,0,0.9441175904999112
22,71,-,0,0.9499999999999998
22,72,+,0,0.9813853901249077
22,72,-,0,0.9689627902499088
22,73,+,0,0.9813853901249077
22,73,-,0,0.9689627902499088
22,74,+,0,0.9499999999999998
22,74,-,0,0.9499999999999998
22,75,+,0,0.8624999999999998
22,75,-,0,0.8749999999999999
22,76,+,0,0.8624999999999998
22,76,-,0,0.8749999999999999
22,77,+,0,0.8766100170265106
22,77,-,0,0.8499999999999999
22,78,+,0,0.8819528950521728
22,78,-,0,0.8956685895029601
22,79,+,0,0.8819528950521728
22,79,-,0,0.8956685895029601
22,80,+,0,0.9461247469114746
22,80,-,0,0.9587309488182338
22,81,+,0,0.9461247469114746
22,81,-,0,0.9587309488182338
23,0,+,0,0.9624999999999998
23,0,-,0,0.9689627902499088
23,1,+,0,0.9624999999999998
23,1,-,0,0.9689627902499088
23,2,+,0,0.95654019037491
23,2,-,0,0.9624999999999998
23,3,+,0,0.882004591124917
23,3,-,0,0.8624999999999998
23,4,+,0,0.8749999999999999
23,4,-,0,0.8944271909999159
23,5,+,0,0.8749999999999999
23,5,-,0,0.8944271909999159
23,6,+,0,0.8499999999999999
23,6,-,0,0.8944271909999159
23,7,+,0,0.8642633970683907
23,7,-,0,0.8624999999999998
23,8,+,0,0.8642633970683907
23,8,-,0,0.8624999999999998
23,9,+,0,0.9624999999999998
23,9,-,0,0.9383431168171099
23,10,+,0,0.9624999999999998
23,10,-,0,0.9630363567333498
23,11,+,0,0.9624999999999998
23,11,-,0,0.9630363567333498
23,12,+,0,0.9499999999999998
23,12,-,0,0.9249999999999998
23,13,+,0,0.8624999999999998
23,13,-,0,0.8874999999999998
23,14,+,0,0.8874999999999998
23,14,-,0,0.8874999999999998
23,15,+,0,0.9249999999999998
23,15,-,0,0.9249999999999998
23,16,+,0,0.9249999999999998
23,16,-,0,0.9249999999999998
23,17,+,0,0.9249999999999998
23,17,-,0,0.8999999999999998
23,18,+,0,0.8874999999999998
23,18,-,0,0.8249999999999998
23,19,+,0,0.9124999999999999
23,19,-,0,0.8624999999999998
23,20,+,0,0.9124999999999999
23,20,-,0,0.8749999999999999
23,21,+,0,0.9124999999999999
23,21,-,0,0.9124999999999999
23,22,+,0,0.9249999999999998
23,22,-,0,0.9124999999999999
23,23,+,0,0.9249999999999998
23,23,-,0,0.9124999999999999
23,24,+,0,0.8624999999999998
23,24,-,0,0.8874999999999998
23,25,+,0,0.8499999999999999
23,25,-,0,0.8499999999999999
23,26,+,0,0.8499999999999999
23,26,-,0,0.9068497908749147
23,27,+,0,0.8999999999999998
23,27,-,0,0.9068497908749147
23,28,+,0,0.8999999999999998
23,28,-,0,0.8874999999999998
23,29,+,0,0.8999999999999998
23,29,-,0,0.8874999999999998
23,30,+,0,0.8749999999999999
23,30,-,0,0.8499999999999999
23,31,+,0,0.8749999999999999
23,31,-,0,0.8374999999999998
23,32,+,0,0.8499999999999999
23,32,-,0,0.8499999999999999
23,33,+,0,0.8749999999999999
23,33,-,0,0.9068497908749147
23,34,+,0,0.9149063183892499
23,34,-,0,0.9068497908749147
23,35,+,0,0.9819805060619657
23,35,-,0,0.9624999999999998
23,36,+,0,0.9819805060619657
23,36,-,0,0.9624999999999998
23,37,+,0,0.9316949906249123
23,37,-,0,0.8999999999999998
23,38,+,0,0.8874999999999998
23,38,-,0,0.8999999999999998
23,39,+,0,0.8624999999999998
23,39,-,0,0.8999999999999998
23,40,+,0,0.8177284239164608
23,40,-,0,0.8999999999999998
23,41,+,0,0.9249999999999998
23,41,-,0,0.8999999999999998
23,42,+,0,0.9249999999999998
23,42,-,0,0.8749999999999999
23,43,+,0,0.9042052915695226
23,43,-,0,0.8749999999999999
23,44,+,0,0.9124999999999999
23,44,-,0,0.9374999999999999
23,45,+,0,0.9124999999999999
23,45,-,0,0.9374999999999999
23,46,+,0,0.8624999999999998
23,46,-,0,0.8661113147418232
23,47,+,0,0.8835852486128687
23,47,-,0,0.9374999999999999
23,48,+,0,0.8835852486128687
23,48,-,0,0.9374999999999999
23,49,+,0,0.9124999999999999
23,49,-,0,0.8749999999999999
23,50,+,0,0.9124999999999999
23,50,-,0,0.8749999999999999
23,51,+,0,0.8944271909999159
23,51,-,0,0.9124999999999999
23,52,+,0,0.8944271909999159
23,52,-,0,0.9124999999999999
23,53,+,0,0.8695819912499182
23,53,-,0,0.8624999999999998
23,54,+,0,0.8624999999999998
23,54,-,0,0.8624999999999998
23,55,+,0,0.8499999999999999
23,55,-,0,0.8624999999999998
23,56,+,0,0.8499999999999999
23,56,-,0,0.8624999999999998
23,57,+,0,0.8571593913749194
23,57,-,0,0.8571593913749194
23,58,+,0,0.8624999999999998
23,58,-,0,0.8624999999999998
23,59,+,0,0.8874999999999998
23,59,-,0,0.8874999999999998
23,60,+,0,0.8874999999999998
23,60,-,0,0.8999999999999998
23,61,+,0,0.8749999999999999
23,61,-,0,0.8999999999999998
23,62,+,0,0.8499999999999999
23,62,-,0,0.8695819912499182
23,63,+,0,0.8499999999999999
23,63,-,0,0.8695819912499182
23,64,+,0,0.8124999999999999
23,64,-,0,0.8835852486128687
23,65,+,0,0.8749999999999999
23,65,-,0,0.9124999999999999
23,66,+,0,0.9749999999999999
23,66,-,0,0.9624999999999998
23,67,+,0,0.9749999999999999
23,67,-,0,0.9624999999999998
23,68,+,0,0.8874999999999998
23,68,-,0,0.8874999999999998
23,69,+,0,0.8999999999999998
23,69,-,0,0.9124999999999999
23,70,+,0,0.9124999999999999
23,70,-,0,0.9124999999999999
23,71,+,0,0.9249999999999998
23,71,-,0,0.9374999999999999
23,72,+,0,0.9624999999999998
23,72,-,0,0.9374999999999999
23,73,+,0,0.9624999999999998
23,73,-,0,0.9374999999999999
23,74,+,0,0.8874999999999998
23,74,-,0,0.9249999999999998
23,75,+,0,0.8874999999999998
23,75,-,0,0.8999999999999998
23,76,+,0,0.9259964968589901
23,76,-,0,0.8835852486128687
23,77,+,0,0.9259964968589901
23,77,-,0,0.8835852486128687
23,78,+,0,0.9704311900788594
23,78,-,0,0.977589800571701
23,79,+,0,0.9704311900788594
23,79,-,0,0.977589800571701
23,80,+,0,0.9701425001453319
23,80,-,0,0.9271050693011066
23,81,+,0,0.9701425001453319
23,81,-,0,0.9271050693011066
24,0,+,0,0.9624999999999998
24,0,-,0,0.8907337387831413
24,1,+,0,0.9624999999999998
24,1,-,0,0.8907337387831413
24,2,+,0,0.9878048780487804
24,2,-,0,0.9874999999999998
24,3,+,0,0.9878048780487804
24,3,-,0,0.9874999999999998
24,4,+,0,0.9624999999999998
24,4,-,0,0.9874999999999998
24,5,+,0,0.9624999999999998
24,5,-,0,0.9499999999999998
24,6,+,0,0.8571593913749194
24,6,-,0,0.8874999999999998
24,7,+,0,0.8889566369846305
24,7,-,0,0.8731282501307986
24,8,+,0,0.8889566369846305
24,8,-,0,0.9249999999999998
24,9,+,0,0.9249999999999998
24,9,-,0,0.9249999999999998
24,10,+,0,0.9249999999999998
24,10,-,0,0.9027075674773932
24,11,+,0,0.9124999999999999
24,11,-,0,0.8749999999999999
24,12,+,0,0.9374999999999999
24,12,-,0,0.9374999999999999
24,13,+,0,0.9374999999999999
24,13,-,0,0.9374999999999999
24,14,+,0,0.8999999999999998
24,14,-,0,0.8999999999999998
24,15,+,0,0.8999999999999998
24,15,-,0,0.8999999999999998
24,16,+,0,0.8749999999999999
24,16,-,0,0.8749999999999999
24,17,+,0,0.8888888888888888
24,17,-,0,0.8888888888888888
24,18,+,0,0.8999999999999998
24,18,-,0,0.8999999999999998
24,19,+,0,0.9124999999999999
24,19,-,0,0.9068497908749147
24,20,+,0,0.9124999999999999
24,20,-,0,0.9068497908749147
24,21,+,0,0.8624999999999998
24,21,-,0,0.8695819912499182
24,22,+,0,0.8624999999999998
24,22,-,0,0.8249999999999998
24,23,+,0,0.8624999999999998
24,23,-,0,0.8624999999999998
24,24,+,0,0.9249999999999998
24,24,-,0,0.9374999999999999
24,25,+,0,0.9249999999999998
24,25,-,0,0.9374999999999999
24,26,+,0,0.9013032569427504
24,26,-,0,0.8888888888888888
24,27,+,0,0.9013032569427504
24,27,-,0,0.8888888888888888
24,28,+,0,0.8499999999999999
24,28,-,0,0.8499999999999999
24,29,+,0,0.9499999999999998
24,29,-,0,0.9374999999999999
24,30,+,0,0.9499999999999998
24,30,-,0,0.9499999999999998
24,31,+,0,0.9499999999999998
24,31,-,0,0.9499999999999998
24,32,+,0,0.8874999999999998
24,32,-,0,0.9124999999999999
24,33,+,0,0.8749999999999999
24,33,-,0,0.8749999999999999
24,34,+,0,0.8624999999999998
24,34,-,0,0.8624999999999998
24,35,+,0,0.8874999999999998
24,35,-,0,0.8999999999999998
24,36,+,0,0.9374999999999999
24,36,-,0,0.9124999999999999
24,37,+,0,0.9374999999999999
24,37,-,0,0.9192723907499135
24,38,+,0,0.9124999999999999
24,38,-,0,0.9192723907499135
24,39,+,0,0.9124999999999999
24,39,-,0,0.9068497908749147
24,40,+,0,0.8999999999999998
24,40,-,0,0.8874999999999998
24,41,+,0,0.7999999999999998
24,41,-,0,0.7901836773196715
24,42,+,0,0.9374999999999999
24,42,-,0,0.9124999999999999
24,43,+,0,0.9374999999999999
24,43,-,0,0.9249999999999998
24,44,+,0,0.8374999999999998
24,44,-,0,0.9249999999999998
24,45,+,0,0.9249999999999998
24,45,-,0,0.9068497908749147
24,46,+,0,0.9499999999999998
24,46,-,0,0.9761870601839528
24,47,+,0,0.9499999999999998
24,47,-,0,0.9761870601839528
24,48,+,0,0.9271050693011066
24,48,-,0,0.9124999999999999
24,49,+,0,0.8661113147418232
24,49,-,0,0.9124999999999999
24,50,+,0,0.8999999999999998
24,50,-,0,0.882004591124917
24,51,+,0,0.9124999999999999
24,51,-,0,0.9374999999999999
24,52,+,0,0.9624999999999998
24,52,-,0,0.9624999999999998
24,53,+,0,0.9813853901249077
24,53,-,0,0.9624999999999998
24,54,+,0,0.9813853901249077
24,54,-,0,0.9624999999999998
24,55,+,0,0.9124999999999999
24,55,-,0,0.9374999999999999
24,56,+,0,0.9124999999999999
24,56,-,0,0.9374999999999999
24,57,+,0,0.7874999999999999
24,57,-,0,0.7826237921249264
24,58,+,0,0.9499999999999998
24,58,-,0,0.9624999999999998
24,59,+,0,0.9624999999999998
24,59,-,0,0.9624999999999998
24,60,+,0,0.9624999999999998
24,60,-,0,0.9624999999999998
24,61,+,0,0.9624999999999998
24,61,-,0,0.9624999999999998
24,62,+,0,0.7749999999999999
24,62,-,0,0.7407971974871921
24,63,+,0,0.8124999999999999
24,63,-,0,0.8695104295503154
24,64,+,0,0.8874999999999998
24,64,-,0,0.8695104295503154
24,65,+,0,0.8874999999999998
24,65,-,0,0.8749999999999999
24,66,+,0,0.8874999999999998
24,66,-,0,0.8749999999999999
24,67,+,0,0.8874999999999998
24,67,-,0,0.8874999999999998
24,68,+,0,0.8874999999999998
24,68,-,0,0.8874999999999998
24,69,+,0,0.9249999999999998
24,69,-,0,0.9249999999999998
24,70,+,0,0.9249999999999998
24,70,-,0,0.9249999999999998
24,71,+,0,0.8999999999999998
24,71,-,0,0.8999999999999998
24,72,+,0,0.8749999999999999
24,72,-,0,0.8749999999999999
24,73,+,0,0.8766100170265106
24,73,-,0,0.8766100170265106
24,74,+,0,0.7950463919999252
24,74,-,0,0.8148769172359113
24,75,+,0,0.8499999999999999
24,75,-,0,0.8874999999999998
24,76,+,0,0.9249999999999998
24,76,-,0,0.9124999999999999
24,77,+,0,0.9249999999999998
24,77,-,0,0.9124999999999999
24,78,+,0,0.8874999999999998
24,78,-,0,0.8999999999999998
24,79,+,0,0.8835852486128687
24,79,-,0,0.8999999999999998
24,80,+,0,0.9013032569427504
24,80,-,0,0.9013032569427504
24,81,+,0,0.8749999999999999
24,81,-,0,0.8749999999999999
25,0,+,0,0.9506897367752298
25,0,-,0,0.9449453353220957
25,1,+,0,0.9506897367752298
25,1,-,0,0.9499999999999998
25,2,+,0,0.9383431168171099
25,2,-,0,0.9499999999999998
25,3,+,0,0.8374999999999998
25,3,-,0,0.8374999999999998
25,4,+,0,0.8249999999999998
25,4,-,0,0.8249999999999998
25,5,+,0,0.8999999999999998
25,5,-,0,0.882004591124917
25,6,+,0,0.9249999999999998
25,6,-,0,0.9441175904999112
25,7,+,0,0.9249999999999998
25,7,-,0,0.9441175904999112
25,8,+,0,0.8454777771074351
25,8,-,0,0.8749999999999999
